x,y,z,temperature
-3.94667e-06,0,-3.65333e-06,0.0947022
-3.94667e-06,0,-3.62667e-06,0.0950255
-3.94667e-06,0,-3.6e-06,0.0953503
-3.94667e-06,0,-3.57333e-06,0.0956766
-3.94667e-06,0,-3.54667e-06,0.0960044
-3.94667e-06,0,-3.52e-06,0.0963337
-3.94667e-06,0,-3.49333e-06,0.0966645
-3.94667e-06,0,-3.46667e-06,0.0969969
-3.94667e-06,0,-3.44e-06,0.0973307
-3.94667e-06,0,-3.41333e-06,0.0976661
-3.94667e-06,0,-3.38667e-06,0.0980029
-3.94667e-06,0,-3.36e-06,0.0983413
-3.94667e-06,0,-3.33333e-06,0.0986811
-3.94667e-06,0,-3.30667e-06,0.0990225
-3.94667e-06,0,-3.28e-06,0.0993654
-3.94667e-06,0,-3.25333e-06,0.0997097
-3.94667e-06,0,-3.22667e-06,0.100056
-3.94667e-06,0,-3.2e-06,0.100403
-3.94667e-06,0,-3.17333e-06,0.100752
-3.94667e-06,0,-3.14667e-06,0.101102
-3.94667e-06,0,-3.12e-06,0.101454
-3.94667e-06,0,-3.09333e-06,0.101807
-3.94667e-06,0,-3.06667e-06,0.102162
-3.94667e-06,0,-3.04e-06,0.102518
-3.94667e-06,0,-3.01333e-06,0.102876
-3.94667e-06,0,-2.98667e-06,0.103235
-3.94667e-06,0,-2.96e-06,0.103595
-3.94667e-06,0,-2.93333e-06,0.103957
-3.94667e-06,0,-2.90667e-06,0.10432
-3.94667e-06,0,-2.88e-06,0.104685
-3.94667e-06,0,-2.85333e-06,0.105051
-3.94667e-06,0,-2.82667e-06,0.105419
-3.94667e-06,0,-2.8e-06,0.105788
-3.94667e-06,0,-2.77333e-06,0.106158
-3.94667e-06,0,-2.74667e-06,0.10653
-3.94667e-06,0,-2.72e-06,0.106903
-3.94667e-06,0,-2.69333e-06,0.107277
-3.94667e-06,0,-2.66667e-06,0.107653
-3.94667e-06,0,-2.64e-06,0.108029
-3.94667e-06,0,-2.61333e-06,0.108408
-3.94667e-06,0,-2.58667e-06,0.108787
-3.94667e-06,0,-2.56e-06,0.109168
-3.94667e-06,0,-2.53333e-06,0.10955
-3.94667e-06,0,-2.50667e-06,0.109933
-3.94667e-06,0,-2.48e-06,0.110317
-3.94667e-06,0,-2.45333e-06,0.110702
-3.94667e-06,0,-2.42667e-06,0.111089
-3.94667e-06,0,-2.4e-06,0.111476
-3.94667e-06,0,-2.37333e-06,0.111865
-3.94667e-06,0,-2.34667e-06,0.112255
-3.94667e-06,0,-2.32e-06,0.112646
-3.94667e-06,0,-2.29333e-06,0.113038
-3.94667e-06,0,-2.26667e-06,0.11343
-3.94667e-06,0,-2.24e-06,0.113824
-3.94667e-06,0,-2.21333e-06,0.114219
-3.94667e-06,0,-2.18667e-06,0.114614
-3.94667e-06,0,-2.16e-06,0.115011
-3.94667e-06,0,-2.13333e-06,0.115408
-3.94667e-06,0,-2.10667e-06,0.115806
-3.94667e-06,0,-2.08e-06,0.116205
-3.94667e-06,0,-2.05333e-06,0.116604
-3.94667e-06,0,-2.02667e-06,0.117004
-3.94667e-06,0,-2e-06,0.117405
-3.94667e-06,0,-1.97333e-06,0.117806
-3.94667e-06,0,-1.94667e-06,0.118208
-3.94667e-06,0,-1.92e-06,0.118611
-3.94667e-06,0,-1.89333e-06,0.119013
-3.94667e-06,0,-1.86667e-06,0.119417
-3.94667e-06,0,-1.84e-06,0.11982
-3.94667e-06,0,-1.81333e-06,0.120224
-3.94667e-06,0,-1.78667e-06,0.120628
-3.94667e-06,0,-1.76e-06,0.121032
-3.94667e-06,0,-1.73333e-06,0.121436
-3.94667e-06,0,-1.70667e-06,0.121841
-3.94667e-06,0,-1.68e-06,0.122245
-3.94667e-06,0,-1.65333e-06,0.122649
-3.94667e-06,0,-1.62667e-06,0.123054
-3.94667e-06,0,-1.6e-06,0.123458
-3.94667e-06,0,-1.57333e-06,0.123862
-3.94667e-06,0,-1.54667e-06,0.124265
-3.94667e-06,0,-1.52e-06,0.124668
-3.94667e-06,0,-1.49333e-06,0.125071
-3.94667e-06,0,-1.46667e-06,0.125473
-3.94667e-06,0,-1.44e-06,0.125874
-3.94667e-06,0,-1.41333e-06,0.126275
-3.94667e-06,0,-1.38667e-06,0.126675
-3.94667e-06,0,-1.36e-06,0.127074
-3.94667e-06,0,-1.33333e-06,0.127472
-3.94667e-06,0,-1.30667e-06,0.12787
-3.94667e-06,0,-1.28e-06,0.128266
-3.94667e-06,0,-1.25333e-06,0.128661
-3.94667e-06,0,-1.22667e-06,0.129054
-3.94667e-06,0,-1.2e-06,0.129447
-3.94667e-06,0,-1.17333e-06,0.129837
-3.94667e-06,0,-1.14667e-06,0.130227
-3.94667e-06,0,-1.12e-06,0.130614
-3.94667e-06,0,-1.09333e-06,0.131
-3.94667e-06,0,-1.06667e-06,0.131384
-3.94667e-06,0,-1.04e-06,0.131766
-3.94667e-06,0,-1.01333e-06,0.132146
-3.94667e-06,0,-9.86667e-07,0.132524
-3.94667e-06,0,-9.6e-07,0.132899
-3.94667e-06,0,-9.33333e-07,0.133272
-3.94667e-06,0,-9.06667e-07,0.133643
-3.94667e-06,0,-8.8e-07,0.134011
-3.94667e-06,0,-8.53333e-07,0.134376
-3.94667e-06,0,-8.26667e-07,0.134739
-3.94667e-06,0,-8e-07,0.135098
-3.94667e-06,0,-7.73333e-07,0.135455
-3.94667e-06,0,-7.46667e-07,0.135808
-3.94667e-06,0,-7.2e-07,0.136158
-3.94667e-06,0,-6.93333e-07,0.136504
-3.94667e-06,0,-6.66667e-07,0.136847
-3.94667e-06,0,-6.4e-07,0.137187
-3.94667e-06,0,-6.13333e-07,0.137522
-3.94667e-06,0,-5.86667e-07,0.137854
-3.94667e-06,0,-5.6e-07,0.138182
-3.94667e-06,0,-5.33333e-07,0.138505
-3.94667e-06,0,-5.06667e-07,0.138825
-3.94667e-06,0,-4.8e-07,0.13914
-3.94667e-06,0,-4.53333e-07,0.13945
-3.94667e-06,0,-4.26667e-07,0.139756
-3.94667e-06,0,-4e-07,0.140057
-3.94667e-06,0,-3.73333e-07,0.140354
-3.94667e-06,0,-3.46667e-07,0.140645
-3.94667e-06,0,-3.2e-07,0.140931
-3.94667e-06,0,-2.93333e-07,0.141212
-3.94667e-06,0,-2.66667e-07,0.141488
-3.94667e-06,0,-2.4e-07,0.141758
-3.94667e-06,0,-2.13333e-07,0.142023
-3.94667e-06,0,-1.86667e-07,0.142282
-3.94667e-06,0,-1.6e-07,0.142535
-3.94667e-06,0,-1.33333e-07,0.142783
-3.94667e-06,0,-1.06667e-07,0.143024
-3.94667e-06,0,-8e-08,0.14326
-3.94667e-06,0,-5.33333e-08,0.143489
-3.94667e-06,0,-2.66667e-08,0.143712
-3.94667e-06,0,-1.38966e-21,0.143928
-3.94667e-06,0,2.66667e-08,0.144138
-3.94667e-06,0,5.33333e-08,0.144342
-3.94667e-06,0,8e-08,0.144538
-3.94667e-06,0,1.06667e-07,0.144728
-3.94667e-06,0,1.33333e-07,0.144912
-3.94667e-06,0,1.6e-07,0.145088
-3.94667e-06,0,1.86667e-07,0.145257
-3.94667e-06,0,2.13333e-07,0.14542
-3.94667e-06,0,2.4e-07,0.145575
-3.94667e-06,0,2.66667e-07,0.145723
-3.94667e-06,0,2.93333e-07,0.145863
-3.94667e-06,0,3.2e-07,0.145997
-3.94667e-06,0,3.46667e-07,0.146122
-3.94667e-06,0,3.73333e-07,0.146241
-3.94667e-06,0,4e-07,0.146352
-3.94667e-06,0,4.26667e-07,0.146455
-3.94667e-06,0,4.53333e-07,0.146551
-3.94667e-06,0,4.8e-07,0.14664
-3.94667e-06,0,5.06667e-07,0.14672
-3.94667e-06,0,5.33333e-07,0.146793
-3.94667e-06,0,5.6e-07,0.146859
-3.94667e-06,0,5.86667e-07,0.146916
-3.94667e-06,0,6.13333e-07,0.146966
-3.94667e-06,0,6.4e-07,0.147008
-3.94667e-06,0,6.66667e-07,0.147042
-3.94667e-06,0,6.93333e-07,0.147069
-3.94667e-06,0,7.2e-07,0.147088
-3.94667e-06,0,7.46667e-07,0.147099
-3.94667e-06,0,7.73333e-07,0.147102
-3.94667e-06,0,8e-07,0.147097
-3.94667e-06,0,8.26667e-07,0.147085
-3.94667e-06,0,8.53333e-07,0.147065
-3.94667e-06,0,8.8e-07,0.147037
-3.94667e-06,0,9.06667e-07,0.147002
-3.94667e-06,0,9.33333e-07,0.146959
-3.94667e-06,0,9.6e-07,0.146908
-3.94667e-06,0,9.86667e-07,0.14685
-3.94667e-06,0,1.01333e-06,0.146785
-3.94667e-06,0,1.04e-06,0.146712
-3.94667e-06,0,1.06667e-06,0.146631
-3.94667e-06,0,1.09333e-06,0.146543
-3.94667e-06,0,1.12e-06,0.146448
-3.94667e-06,0,1.14667e-06,0.146345
-3.94667e-06,0,1.17333e-06,0.146235
-3.94667e-06,0,1.2e-06,0.146118
-3.94667e-06,0,1.22667e-06,0.145994
-3.94667e-06,0,1.25333e-06,0.145863
-3.94667e-06,0,1.28e-06,0.145725
-3.94667e-06,0,1.30667e-06,0.14558
-3.94667e-06,0,1.33333e-06,0.145429
-3.94667e-06,0,1.36e-06,0.14527
-3.94667e-06,0,1.38667e-06,0.145105
-3.94667e-06,0,1.41333e-06,0.144933
-3.94667e-06,0,1.44e-06,0.144755
-3.94667e-06,0,1.46667e-06,0.144571
-3.94667e-06,0,1.49333e-06,0.14438
-3.94667e-06,0,1.52e-06,0.144183
-3.94667e-06,0,1.54667e-06,0.14398
-3.94667e-06,0,1.57333e-06,0.143771
-3.94667e-06,0,1.6e-06,0.143556
-3.94667e-06,0,1.62667e-06,0.143335
-3.94667e-06,0,1.65333e-06,0.143109
-3.94667e-06,0,1.68e-06,0.142876
-3.94667e-06,0,1.70667e-06,0.142639
-3.94667e-06,0,1.73333e-06,0.142395
-3.94667e-06,0,1.76e-06,0.142147
-3.94667e-06,0,1.78667e-06,0.141893
-3.94667e-06,0,1.81333e-06,0.141634
-3.94667e-06,0,1.84e-06,0.14137
-3.94667e-06,0,1.86667e-06,0.141102
-3.94667e-06,0,1.89333e-06,0.140828
-3.94667e-06,0,1.92e-06,0.14055
-3.94667e-06,0,1.94667e-06,0.140267
-3.94667e-06,0,1.97333e-06,0.13998
-3.94667e-06,0,2e-06,0.139688
-3.94667e-06,0,2.02667e-06,0.139392
-3.94667e-06,0,2.05333e-06,0.139092
-3.94667e-06,0,2.08e-06,0.138787
-3.94667e-06,0,2.10667e-06,0.138479
-3.94667e-06,0,2.13333e-06,0.138167
-3.94667e-06,0,2.16e-06,0.137851
-3.94667e-06,0,2.18667e-06,0.137531
-3.94667e-06,0,2.21333e-06,0.137208
-3.94667e-06,0,2.24e-06,0.136882
-3.94667e-06,0,2.26667e-06,0.136552
-3.94667e-06,0,2.29333e-06,0.136219
-3.94667e-06,0,2.32e-06,0.135882
-3.94667e-06,0,2.34667e-06,0.135543
-3.94667e-06,0,2.37333e-06,0.135201
-3.94667e-06,0,2.4e-06,0.134856
-3.94667e-06,0,2.42667e-06,0.134508
-3.94667e-06,0,2.45333e-06,0.134157
-3.94667e-06,0,2.48e-06,0.133804
-3.94667e-06,0,2.50667e-06,0.133449
-3.94667e-06,0,2.53333e-06,0.133091
-3.94667e-06,0,2.56e-06,0.132731
-3.94667e-06,0,2.58667e-06,0.132368
-3.94667e-06,0,2.61333e-06,0.132004
-3.94667e-06,0,2.64e-06,0.131637
-3.94667e-06,0,2.66667e-06,0.131269
-3.94667e-06,0,2.69333e-06,0.130898
-3.94667e-06,0,2.72e-06,0.130526
-3.94667e-06,0,2.74667e-06,0.130153
-3.94667e-06,0,2.77333e-06,0.129777
-3.94667e-06,0,2.8e-06,0.129401
-3.94667e-06,0,2.82667e-06,0.129022
-3.94667e-06,0,2.85333e-06,0.128643
-3.94667e-06,0,2.88e-06,0.128262
-3.94667e-06,0,2.90667e-06,0.12788
-3.94667e-06,0,2.93333e-06,0.127497
-3.94667e-06,0,2.96e-06,0.127113
-3.94667e-06,0,2.98667e-06,0.126728
-3.94667e-06,0,3.01333e-06,0.126341
-3.94667e-06,0,3.04e-06,0.125955
-3.94667e-06,0,3.06667e-06,0.125567
-3.94667e-06,0,3.09333e-06,0.125179
-3.94667e-06,0,3.12e-06,0.12479
-3.94667e-06,0,3.14667e-06,0.1244
-3.94667e-06,0,3.17333e-06,0.12401
-3.94667e-06,0,3.2e-06,0.12362
-3.94667e-06,0,3.22667e-06,0.123229
-3.94667e-06,0,3.25333e-06,0.122838
-3.94667e-06,0,3.28e-06,0.122446
-3.94667e-06,0,3.30667e-06,0.122054
-3.94667e-06,0,3.33333e-06,0.121663
-3.94667e-06,0,3.36e-06,0.121271
-3.94667e-06,0,3.38667e-06,0.120879
-3.94667e-06,0,3.41333e-06,0.120487
-3.94667e-06,0,3.44e-06,0.120095
-3.94667e-06,0,3.46667e-06,0.119703
-3.94667e-06,0,3.49333e-06,0.119311
-3.94667e-06,0,3.52e-06,0.11892
-3.94667e-06,0,3.54667e-06,0.118529
-3.94667e-06,0,3.57333e-06,0.118138
-3.94667e-06,0,3.6e-06,0.117747
-3.94667e-06,0,3.62667e-06,0.117357
-3.94667e-06,0,3.65333e-06,0.116967
-3.94667e-06,0,3.68e-06,0.116578
-3.94667e-06,0,3.70667e-06,0.116189
-3.94667e-06,0,3.73333e-06,0.1158
-3.94667e-06,0,3.76e-06,0.115413
-3.94667e-06,0,3.78667e-06,0.115026
-3.94667e-06,0,3.81333e-06,0.114639
-3.94667e-06,0,3.84e-06,0.114253
-3.94667e-06,0,3.86667e-06,0.113868
-3.94667e-06,0,3.89333e-06,0.113483
-3.94667e-06,0,3.92e-06,0.1131
-3.94667e-06,0,3.94667e-06,0.112717
-3.94667e-06,0,3.97333e-06,0.112335
-3.92e-06,0,-4e-06,0.090896
-3.92e-06,0,-3.97333e-06,0.0912023
-3.92e-06,0,-3.94667e-06,0.0915101
-3.92e-06,0,-3.92e-06,0.0918194
-3.92e-06,0,-3.89333e-06,0.0921302
-3.92e-06,0,-3.86667e-06,0.0924426
-3.92e-06,0,-3.84e-06,0.0927564
-3.92e-06,0,-3.81333e-06,0.0930718
-3.92e-06,0,-3.78667e-06,0.0933886
-3.92e-06,0,-3.76e-06,0.0937071
-3.92e-06,0,-3.73333e-06,0.094027
-3.92e-06,0,-3.70667e-06,0.0943485
-3.92e-06,0,-3.68e-06,0.0946715
-3.92e-06,0,-3.65333e-06,0.094996
-3.92e-06,0,-3.62667e-06,0.0953221
-3.92e-06,0,-3.6e-06,0.0956497
-3.92e-06,0,-3.57333e-06,0.0959789
-3.92e-06,0,-3.54667e-06,0.0963096
-3.92e-06,0,-3.52e-06,0.0966418
-3.92e-06,0,-3.49333e-06,0.0969756
-3.92e-06,0,-3.46667e-06,0.097311
-3.92e-06,0,-3.44e-06,0.0976478
-3.92e-06,0,-3.41333e-06,0.0979862
-3.92e-06,0,-3.38667e-06,0.0983262
-3.92e-06,0,-3.36e-06,0.0986677
-3.92e-06,0,-3.33333e-06,0.0990107
-3.92e-06,0,-3.30667e-06,0.0993553
-3.92e-06,0,-3.28e-06,0.0997014
-3.92e-06,0,-3.25333e-06,0.100049
-3.92e-06,0,-3.22667e-06,0.100398
-3.92e-06,0,-3.2e-06,0.100749
-3.92e-06,0,-3.17333e-06,0.101101
-3.92e-06,0,-3.14667e-06,0.101455
-3.92e-06,0,-3.12e-06,0.10181
-3.92e-06,0,-3.09333e-06,0.102167
-3.92e-06,0,-3.06667e-06,0.102525
-3.92e-06,0,-3.04e-06,0.102885
-3.92e-06,0,-3.01333e-06,0.103246
-3.92e-06,0,-2.98667e-06,0.103609
-3.92e-06,0,-2.96e-06,0.103973
-3.92e-06,0,-2.93333e-06,0.104339
-3.92e-06,0,-2.90667e-06,0.104706
-3.92e-06,0,-2.88e-06,0.105075
-3.92e-06,0,-2.85333e-06,0.105445
-3.92e-06,0,-2.82667e-06,0.105816
-3.92e-06,0,-2.8e-06,0.106189
-3.92e-06,0,-2.77333e-06,0.106563
-3.92e-06,0,-2.74667e-06,0.106939
-3.92e-06,0,-2.72e-06,0.107316
-3.92e-06,0,-2.69333e-06,0.107695
-3.92e-06,0,-2.66667e-06,0.108075
-3.92e-06,0,-2.64e-06,0.108456
-3.92e-06,0,-2.61333e-06,0.108838
-3.92e-06,0,-2.58667e-06,0.109222
-3.92e-06,0,-2.56e-06,0.109607
-3.92e-06,0,-2.53333e-06,0.109993
-3.92e-06,0,-2.50667e-06,0.110381
-3.92e-06,0,-2.48e-06,0.11077
-3.92e-06,0,-2.45333e-06,0.11116
-3.92e-06,0,-2.42667e-06,0.111551
-3.92e-06,0,-2.4e-06,0.111943
-3.92e-06,0,-2.37333e-06,0.112337
-3.92e-06,0,-2.34667e-06,0.112731
-3.92e-06,0,-2.32e-06,0.113127
-3.92e-06,0,-2.29333e-06,0.113524
-3.92e-06,0,-2.26667e-06,0.113921
-3.92e-06,0,-2.24e-06,0.11432
-3.92e-06,0,-2.21333e-06,0.11472
-3.92e-06,0,-2.18667e-06,0.115121
-3.92e-06,0,-2.16e-06,0.115522
-3.92e-06,0,-2.13333e-06,0.115924
-3.92e-06,0,-2.10667e-06,0.116328
-3.92e-06,0,-2.08e-06,0.116732
-3.92e-06,0,-2.05333e-06,0.117137
-3.92e-06,0,-2.02667e-06,0.117542
-3.92e-06,0,-2e-06,0.117948
-3.92e-06,0,-1.97333e-06,0.118355
-3.92e-06,0,-1.94667e-06,0.118762
-3.92e-06,0,-1.92e-06,0.11917
-3.92e-06,0,-1.89333e-06,0.119579
-3.92e-06,0,-1.86667e-06,0.119988
-3.92e-06,0,-1.84e-06,0.120397
-3.92e-06,0,-1.81333e-06,0.120806
-3.92e-06,0,-1.78667e-06,0.121216
-3.92e-06,0,-1.76e-06,0.121626
-3.92e-06,0,-1.73333e-06,0.122037
-3.92e-06,0,-1.70667e-06,0.122447
-3.92e-06,0,-1.68e-06,0.122857
-3.92e-06,0,-1.65333e-06,0.123268
-3.92e-06,0,-1.62667e-06,0.123678
-3.92e-06,0,-1.6e-06,0.124088
-3.92e-06,0,-1.57333e-06,0.124498
-3.92e-06,0,-1.54667e-06,0.124908
-3.92e-06,0,-1.52e-06,0.125317
-3.92e-06,0,-1.49333e-06,0.125726
-3.92e-06,0,-1.46667e-06,0.126135
-3.92e-06,0,-1.44e-06,0.126543
-3.92e-06,0,-1.41333e-06,0.12695
-3.92e-06,0,-1.38667e-06,0.127356
-3.92e-06,0,-1.36e-06,0.127762
-3.92e-06,0,-1.33333e-06,0.128167
-3.92e-06,0,-1.30667e-06,0.12857
-3.92e-06,0,-1.28e-06,0.128973
-3.92e-06,0,-1.25333e-06,0.129375
-3.92e-06,0,-1.22667e-06,0.129775
-3.92e-06,0,-1.2e-06,0.130174
-3.92e-06,0,-1.17333e-06,0.130571
-3.92e-06,0,-1.14667e-06,0.130967
-3.92e-06,0,-1.12e-06,0.131362
-3.92e-06,0,-1.09333e-06,0.131754
-3.92e-06,0,-1.06667e-06,0.132145
-3.92e-06,0,-1.04e-06,0.132534
-3.92e-06,0,-1.01333e-06,0.13292
-3.92e-06,0,-9.86667e-07,0.133305
-3.92e-06,0,-9.6e-07,0.133687
-3.92e-06,0,-9.33333e-07,0.134067
-3.92e-06,0,-9.06667e-07,0.134444
-3.92e-06,0,-8.8e-07,0.134819
-3.92e-06,0,-8.53333e-07,0.135191
-3.92e-06,0,-8.26667e-07,0.13556
-3.92e-06,0,-8e-07,0.135926
-3.92e-06,0,-7.73333e-07,0.13629
-3.92e-06,0,-7.46667e-07,0.13665
-3.92e-06,0,-7.2e-07,0.137006
-3.92e-06,0,-6.93333e-07,0.137359
-3.92e-06,0,-6.66667e-07,0.137709
-3.92e-06,0,-6.4e-07,0.138055
-3.92e-06,0,-6.13333e-07,0.138397
-3.92e-06,0,-5.86667e-07,0.138735
-3.92e-06,0,-5.6e-07,0.139069
-3.92e-06,0,-5.33333e-07,0.139399
-3.92e-06,0,-5.06667e-07,0.139725
-3.92e-06,0,-4.8e-07,0.140046
-3.92e-06,0,-4.53333e-07,0.140363
-3.92e-06,0,-4.26667e-07,0.140675
-3.92e-06,0,-4e-07,0.140982
-3.92e-06,0,-3.73333e-07,0.141285
-3.92e-06,0,-3.46667e-07,0.141582
-3.92e-06,0,-3.2e-07,0.141874
-3.92e-06,0,-2.93333e-07,0.142161
-3.92e-06,0,-2.66667e-07,0.142442
-3.92e-06,0,-2.4e-07,0.142718
-3.92e-06,0,-2.13333e-07,0.142988
-3.92e-06,0,-1.86667e-07,0.143253
-3.92e-06,0,-1.6e-07,0.143511
-3.92e-06,0,-1.33333e-07,0.143764
-3.92e-06,0,-1.06667e-07,0.14401
-3.92e-06,0,-8e-08,0.14425
-3.92e-06,0,-5.33333e-08,0.144484
-3.92e-06,0,-2.66667e-08,0.144712
-3.92e-06,0,-1.38966e-21,0.144933
-3.92e-06,0,2.66667e-08,0.145148
-3.92e-06,0,5.33333e-08,0.145355
-3.92e-06,0,8e-08,0.145556
-3.92e-06,0,1.06667e-07,0.14575
-3.92e-06,0,1.33333e-07,0.145937
-3.92e-06,0,1.6e-07,0.146118
-3.92e-06,0,1.86667e-07,0.14629
-3.92e-06,0,2.13333e-07,0.146456
-3.92e-06,0,2.4e-07,0.146615
-3.92e-06,0,2.66667e-07,0.146766
-3.92e-06,0,2.93333e-07,0.146909
-3.92e-06,0,3.2e-07,0.147045
-3.92e-06,0,3.46667e-07,0.147174
-3.92e-06,0,3.73333e-07,0.147295
-3.92e-06,0,4e-07,0.147408
-3.92e-06,0,4.26667e-07,0.147514
-3.92e-06,0,4.53333e-07,0.147612
-3.92e-06,0,4.8e-07,0.147702
-3.92e-06,0,5.06667e-07,0.147784
-3.92e-06,0,5.33333e-07,0.147859
-3.92e-06,0,5.6e-07,0.147925
-3.92e-06,0,5.86667e-07,0.147984
-3.92e-06,0,6.13333e-07,0.148035
-3.92e-06,0,6.4e-07,0.148077
-3.92e-06,0,6.66667e-07,0.148112
-3.92e-06,0,6.93333e-07,0.148139
-3.92e-06,0,7.2e-07,0.148158
-3.92e-06,0,7.46667e-07,0.148169
-3.92e-06,0,7.73333e-07,0.148173
-3.92e-06,0,8e-07,0.148168
-3.92e-06,0,8.26667e-07,0.148155
-3.92e-06,0,8.53333e-07,0.148135
-3.92e-06,0,8.8e-07,0.148106
-3.92e-06,0,9.06667e-07,0.14807
-3.92e-06,0,9.33333e-07,0.148026
-3.92e-06,0,9.6e-07,0.147974
-3.92e-06,0,9.86667e-07,0.147914
-3.92e-06,0,1.01333e-06,0.147847
-3.92e-06,0,1.04e-06,0.147772
-3.92e-06,0,1.06667e-06,0.14769
-3.92e-06,0,1.09333e-06,0.1476
-3.92e-06,0,1.12e-06,0.147502
-3.92e-06,0,1.14667e-06,0.147397
-3.92e-06,0,1.17333e-06,0.147285
-3.92e-06,0,1.2e-06,0.147165
-3.92e-06,0,1.22667e-06,0.147038
-3.92e-06,0,1.25333e-06,0.146904
-3.92e-06,0,1.28e-06,0.146763
-3.92e-06,0,1.30667e-06,0.146615
-3.92e-06,0,1.33333e-06,0.14646
-3.92e-06,0,1.36e-06,0.146298
-3.92e-06,0,1.38667e-06,0.146129
-3.92e-06,0,1.41333e-06,0.145954
-3.92e-06,0,1.44e-06,0.145772
-3.92e-06,0,1.46667e-06,0.145583
-3.92e-06,0,1.49333e-06,0.145389
-3.92e-06,0,1.52e-06,0.145187
-3.92e-06,0,1.54667e-06,0.14498
-3.92e-06,0,1.57333e-06,0.144766
-3.92e-06,0,1.6e-06,0.144547
-3.92e-06,0,1.62667e-06,0.144321
-3.92e-06,0,1.65333e-06,0.14409
-3.92e-06,0,1.68e-06,0.143853
-3.92e-06,0,1.70667e-06,0.14361
-3.92e-06,0,1.73333e-06,0.143362
-3.92e-06,0,1.76e-06,0.143108
-3.92e-06,0,1.78667e-06,0.142849
-3.92e-06,0,1.81333e-06,0.142585
-3.92e-06,0,1.84e-06,0.142316
-3.92e-06,0,1.86667e-06,0.142042
-3.92e-06,0,1.89333e-06,0.141763
-3.92e-06,0,1.92e-06,0.141479
-3.92e-06,0,1.94667e-06,0.14119
-3.92e-06,0,1.97333e-06,0.140897
-3.92e-06,0,2e-06,0.1406
-3.92e-06,0,2.02667e-06,0.140298
-3.92e-06,0,2.05333e-06,0.139992
-3.92e-06,0,2.08e-06,0.139682
-3.92e-06,0,2.10667e-06,0.139368
-3.92e-06,0,2.13333e-06,0.139049
-3.92e-06,0,2.16e-06,0.138728
-3.92e-06,0,2.18667e-06,0.138402
-3.92e-06,0,2.21333e-06,0.138073
-3.92e-06,0,2.24e-06,0.13774
-3.92e-06,0,2.26667e-06,0.137404
-3.92e-06,0,2.29333e-06,0.137065
-3.92e-06,0,2.32e-06,0.136722
-3.92e-06,0,2.34667e-06,0.136377
-3.92e-06,0,2.37333e-06,0.136028
-3.92e-06,0,2.4e-06,0.135677
-3.92e-06,0,2.42667e-06,0.135323
-3.92e-06,0,2.45333e-06,0.134966
-3.92e-06,0,2.48e-06,0.134606
-3.92e-06,0,2.50667e-06,0.134245
-3.92e-06,0,2.53333e-06,0.13388
-3.92e-06,0,2.56e-06,0.133514
-3.92e-06,0,2.58667e-06,0.133145
-3.92e-06,0,2.61333e-06,0.132774
-3.92e-06,0,2.64e-06,0.132402
-3.92e-06,0,2.66667e-06,0.132027
-3.92e-06,0,2.69333e-06,0.13165
-3.92e-06,0,2.72e-06,0.131272
-3.92e-06,0,2.74667e-06,0.130892
-3.92e-06,0,2.77333e-06,0.130511
-3.92e-06,0,2.8e-06,0.130128
-3.92e-06,0,2.82667e-06,0.129743
-3.92e-06,0,2.85333e-06,0.129357
-3.92e-06,0,2.88e-06,0.12897
-3.92e-06,0,2.90667e-06,0.128582
-3.92e-06,0,2.93333e-06,0.128193
-3.92e-06,0,2.96e-06,0.127803
-3.92e-06,0,2.98667e-06,0.127411
-3.92e-06,0,3.01333e-06,0.127019
-3.92e-06,0,3.04e-06,0.126626
-3.92e-06,0,3.06667e-06,0.126233
-3.92e-06,0,3.09333e-06,0.125838
-3.92e-06,0,3.12e-06,0.125443
-3.92e-06,0,3.14667e-06,0.125048
-3.92e-06,0,3.17333e-06,0.124652
-3.92e-06,0,3.2e-06,0.124256
-3.92e-06,0,3.22667e-06,0.123859
-3.92e-06,0,3.25333e-06,0.123462
-3.92e-06,0,3.28e-06,0.123065
-3.92e-06,0,3.30667e-06,0.122667
-3.92e-06,0,3.33333e-06,0.12227
-3.92e-06,0,3.36e-06,0.121872
-3.92e-06,0,3.38667e-06,0.121475
-3.92e-06,0,3.41333e-06,0.121077
-3.92e-06,0,3.44e-06,0.12068
-3.92e-06,0,3.46667e-06,0.120283
-3.92e-06,0,3.49333e-06,0.119885
-3.92e-06,0,3.52e-06,0.119489
-3.92e-06,0,3.54667e-06,0.119092
-3.92e-06,0,3.57333e-06,0.118696
-3.92e-06,0,3.6e-06,0.1183
-3.92e-06,0,3.62667e-06,0.117904
-3.92e-06,0,3.65333e-06,0.117509
-3.92e-06,0,3.68e-06,0.117115
-3.92e-06,0,3.70667e-06,0.116721
-3.92e-06,0,3.73333e-06,0.116327
-3.92e-06,0,3.76e-06,0.115934
-3.92e-06,0,3.78667e-06,0.115542
-3.92e-06,0,3.81333e-06,0.115151
-3.92e-06,0,3.84e-06,0.11476
-3.92e-06,0,3.86667e-06,0.11437
-3.92e-06,0,3.89333e-06,0.113981
-3.92e-06,0,3.92e-06,0.113592
-3.92e-06,0,3.94667e-06,0.113204
-3.92e-06,0,3.97333e-06,0.112818
-3.89333e-06,0,-4e-06,0.0911562
-3.89333e-06,0,-3.97333e-06,0.0914649
-3.89333e-06,0,-3.94667e-06,0.0917752
-3.89333e-06,0,-3.92e-06,0.092087
