x,y,z
6.35947e-07,-1.59956e-07,-5.85794e-07
6.32988e-07,-1.6063e-07,-6.35865e-07
6.14863e-07,-1.48883e-07,-6.69031e-07
6.31616e-07,-6.13265e-08,-8.112e-07
5.66943e-07,-4.01347e-08,-7.95946e-07
5.62531e-07,-8.18324e-08,-8.75304e-07
6.00817e-07,-9.84793e-08,-9.30102e-07
6.94395e-07,-1.01741e-07,-8.98515e-07
7.41832e-07,-7.23831e-08,-9.37729e-07
7.58789e-07,1.86856e-08,-8.24884e-07
7.46949e-07,4.02017e-08,-7.59104e-07
6.63281e-07,6.75629e-08,-8.62215e-07
6.80434e-07,5.42189e-08,-8.34594e-07
6.9881e-07,8.53183e-08,-9.30795e-07
6.45938e-07,1.85112e-08,-9.49133e-07
6.96481e-07,4.98774e-08,-9.30541e-07
7.47393e-07,1.96703e-08,-9.61053e-07
7.90863e-07,8.0368e-08,-9.65052e-07
7.63116e-07,1.06209e-07,-9.80498e-07
7.19123e-07,6.39028e-08,-9.88571e-07
7.65774e-07,9.69339e-08,-9.38653e-07
8.14767e-07,1.18523e-07,-9.75329e-07
7.71605e-07,1.04416e-07,-1.00995e-06
7.84786e-07,5.36092e-08,-9.22748e-07
7.57667e-07,1.04884e-07,-8.92341e-07
6.79572e-07,1.09066e-07,-8.19e-07
8.073e-07,1.64018e-07,-8.7935e-07
8.51105e-07,4.63582e-08,-8.76992e-07
9.07188e-07,-2.22189e-08,-8.29202e-07
1.0302e-06,-1.24832e-08,-7.75189e-07
1.0149e-06,4.99258e-08,-7.04731e-07
1.03177e-06,-3.45556e-08,-7.34557e-07
1.00416e-06,-3.50044e-09,-7.62369e-07
1.00494e-06,1.28975e-07,-7.74854e-07
1.03772e-06,6.0242e-08,-7.48233e-07
1.11601e-06,-2.46684e-08,-7.57507e-07
1.00735e-06,3.05088e-09,-8.32162e-07
8.90508e-07,3.57182e-08,-9.04332e-07
8.99668e-07,5.52464e-08,-9.25004e-07
9.41042e-07,-5.69829e-08,-9.06603e-07
8.88116e-07,-1.12902e-07,-8.35279e-07
9.68994e-07,-4.35082e-08,-8.33224e-07
1.00108e-06,-4.48407e-08,-8.23724e-07
9.30434e-07,-7.31152e-09,-8.04801e-07
8.63017e-07,-5.55878e-08,-7.13845e-07
9.92825e-07,-4.39032e-08,-7.02215e-07
1.04573e-06,-6.85986e-08,-6.47063e-07
1.06093e-06,-5.17932e-08,-7.33372e-07
9.87549e-07,-6.09672e-08,-6.97182e-07
9.66136e-07,-2.14107e-08,-7.21894e-07
9.8024e-07,-3.55917e-08,-7.26304e-07
9.79155e-07,-2.50479e-09,-9.09908e-07
9.11159e-07,1.35536e-07,-8.07499e-07
9.24758e-07,1.11669e-07,-8.01194e-07
1.02502e-06,1.55926e-07,-7.32483e-07
9.56497e-07,1.64068e-07,-7.28418e-07
9.12755e-07,1.78044e-07,-7.76866e-07
9.22866e-07,2.10793e-07,-7.6777e-07
8.64183e-07,2.33638e-07,-7.11525e-07
8.17311e-07,2.27125e-07,-7.04223e-07
8.96556e-07,1.49882e-07,-7.02305e-07
8.42049e-07,1.57931e-07,-7.13981e-07
8.16416e-07,2.2323e-07,-7.0206e-07
7.89035e-07,2.66843e-07,-8.10701e-07
7.88994e-07,2.23423e-07,-8.74003e-07
7.91406e-07,1.98657e-07,-8.6559e-07
7.78635e-07,3.07716e-07,-8.88976e-07
7.85967e-07,3.51629e-07,-8.93669e-07
8.24557e-07,3.40266e-07,-9.83939e-07
8.04217e-07,4.13342e-07,-1.00632e-06
8.16762e-07,4.25778e-07,-1.01347e-06
8.28861e-07,3.61074e-07,-1.03193e-06
8.33216e-07,3.90947e-07,-9.51601e-07
8.63134e-07,4.28686e-07,-9.49371e-07
7.67531e-07,3.28594e-07,-8.59429e-07
7.72703e-07,3.50129e-07,-7.64624e-07
7.07393e-07,2.65734e-07,-6.84702e-07
7.08873e-07,2.16473e-07,-6.92007e-07
6.54033e-07,3.10443e-07,-6.7205e-07
7.21704e-07,3.26699e-07,-7.96116e-07
7.06172e-07,2.8598e-07,-8.19474e-07
7.89509e-07,2.16665e-07,-8.63204e-07
7.81327e-07,3.15977e-07,-8.37346e-07
7.87453e-07,2.8165e-07,-8.16103e-07
8.3923e-07,2.16773e-07,-9.03092e-07
8.68613e-07,3.36079e-07,-8.93781e-07
9.04729e-07,3.06327e-07,-9.35242e-07
9.71175e-07,3.22646e-07,-9.50161e-07
8.83763e-07,3.20114e-07,-9.33643e-07
8.24483e-07,2.75083e-07,-1.05806e-06
7.67023e-07,2.66421e-07,-1.143e-06
8.38564e-07,3.00583e-07,-1.09864e-06
9.33955e-07,3.31491e-07,-1.04043e-06
9.78937e-07,3.86913e-07,-1.0541e-06
1.04927e-06,4.15103e-07,-1.14851e-06
1.12085e-06,3.59309e-07,-1.15372e-06
9.16841e-07,4.07937e-07,-1.12078e-06
9.02638e-07,4.18975e-07,-1.06623e-06
9.60487e-07,3.90033e-07,-1.12931e-06
9.35806e-07,4.50795e-07,-1.12061e-06
8.97043e-07,3.51713e-07,-1.19201e-06
7.93699e-07,2.49259e-07,-1.24771e-06
9.31027e-07,3.23964e-07,-1.25608e-06
9.13059e-07,2.51329e-07,-1.21533e-06
8.70661e-07,1.86254e-07,-1.21898e-06
8.82589e-07,3.02128e-07,-1.22977e-06
9.43828e-07,2.93973e-07,-1.12963e-06
9.35893e-07,2.28308e-07,-1.1688e-06
8.74776e-07,2.05539e-07,-1.16492e-06
8.71635e-07,3.01026e-07,-1.13506e-06
9.04606e-07,3.13836e-07,-1.24144e-06
9.80588e-07,3.27897e-07,-1.22423e-06
9.40976e-07,3.10912e-07,-1.27866e-06
9.87442e-07,1.46864e-07,-1.23793e-06
9.9834e-07,8.95917e-08,-1.19619e-06
1.12531e-06,1.07956e-07,-1.20415e-06
1.03663e-06,2.57539e-07,-1.2215e-06
1.00178e-06,2.97389e-07,-1.21956e-06
9.32196e-07,2.33012e-07,-1.32094e-06
1.14367e-06,4.11477e-07,-1.33919e-06
1.12976e-06,5.30573e-07,-1.34326e-06
1.16075e-06,4.88092e-07,-1.4363e-06
1.04834e-06,3.9752e-07,-1.47395e-06
1.07801e-06,3.79036e-07,-1.42578e-06
1.15278e-06,2.85077e-07,-1.37105e-06
1.05242e-06,2.47772e-07,-1.40285e-06
1.03815e-06,2.72085e-07,-1.37598e-06
9.65469e-07,3.88655e-07,-1.33997e-06
9.94734e-07,4.46057e-07,-1.29387e-06
1.15804e-06,4.76466e-07,-1.34701e-06
1.14711e-06,5.01118e-07,-1.41095e-06
1.26523e-06,4.1828e-07,-1.39173e-06
1.18073e-06,5.10008e-07,-1.46507e-06
1.21119e-06,5.39387e-07,-1.59109e-06
1.32663e-06,5.7663e-07,-1.5872e-06
1.31174e-06,5.74857e-07,-1.50181e-06
1.39246e-06,5.97121e-07,-1.5069e-06
1.28909e-06,6.0332e-07,-1.57646e-06
1.22272e-06,5.49068e-07,-1.65656e-06
1.2153e-06,6.10542e-07,-1.73937e-06
1.19806e-06,5.72366e-07,-1.79918e-06
1.22756e-06,6.19888e-07,-1.83175e-06
1.27105e-06,5.99131e-07,-1.76229e-06
1.36608e-06,6.29628e-07,-1.73889e-06
1.28335e-06,6.00072e-07,-1.7166e-06
1.19474e-06,6.53892e-07,-1.6509e-06
1.19865e-06,7.23001e-07,-1.74776e-06
1.23964e-06,7.7896e-07,-1.78986e-06
1.30591e-06,8.11191e-07,-1.77613e-06
1.2245e-06,8.51502e-07,-1.74089e-06
1.1898e-06,8.78866e-07,-1.69382e-06
1.21818e-06,7.61987e-07,-1.77686e-06
1.21496e-06,7.1181e-07,-1.81256e-06
1.22592e-06,5.52051e-07,-1.73976e-06
1.18386e-06,6.08609e-07,-1.74729e-06
1.1175e-06,6.86704e-07,-1.82943e-06
1.18253e-06,6.62993e-07,-1.83578e-06
1.20766e-06,6.17514e-07,-1.78113e-06
1.09668e-06,5.67419e-07,-1.83406e-06
1.14063e-06,5.96418e-07,-1.91268e-06
1.19742e-06,6.16565e-07,-1.84609e-06
1.26078e-06,7.37829e-07,-1.92035e-06
1.30175e-06,7.29709e-07,-1.99393e-06
1.44139e-06,7.64305e-07,-2.05243e-06
1.54345e-06,7.35953e-07,-2.04175e-06
1.46784e-06,7.05735e-07,-1.99383e-06
1.3774e-06,7.15034e-07,-2.04594e-06
1.42154e-06,6.4803e-07,-2.15675e-06
1.41094e-06,6.87892e-07,-2.16788e-06
1.42043e-06,6.65411e-07,-2.14268e-06
1.35826e-06,5.57185e-07,-2.17366e-06
1.34474e-06,6.79073e-07,-2.21428e-06
1.42053e-06,6.48682e-07,-2.12301e-06
1.44969e-06,6.27415e-07,-2.00056e-06
1.36279e-06,5.55047e-07,-2.04658e-06
1.3897e-06,3.96644e-07,-2.14189e-06
1.41259e-06,4.20626e-07,-2.13438e-06
1.45646e-06,4.92176e-07,-2.19003e-06
1.52168e-06,5.1907e-07,-2.22809e-06
1.59664e-06,5.52031e-07,-2.25508e-06
1.61775e-06,4.90596e-07,-2.37517e-06
1.67292e-06,5.33184e-07,-2.3601e-06
1.75959e-06,5.0364e-07,-2.49657e-06
1.6203e-06,4.5079e-07,-2.55308e-06
1.62926e-06,4.95814e-07,-2.63997e-06
1.49161e-06,4.13074e-07,-2.63186e-06
1.41212e-06,5.79699e-07,-2.68074e-06
1.35415e-06,6.38332e-07,-2.63212e-06
1.46864e-06,6.43685e-07,-2.63916e-06
1.24068e-06,6.86832e-07,-2.59314e-06
1.21219e-06,6.63719e-07,-2.662e-06
1.05817e-06,6.7396e-07,-2.66443e-06
1.17409e-06,7.55145e-07,-2.76361e-06
1.15716e-06,7.86094e-07,-2.79978e-06
1.30454e-06,6.95334e-07,-2.80274e-06
1.2663e-06,6.87361e-07,-2.77356e-06
1.25989e-06,6.89679e-07,-2.83561e-06
1.2892e-06,6.73818e-07,-2.88856e-06
1.34848e-06,7.44936e-07,-2.9264e-06
1.52658e-06,7.03205e-07,-2.99587e-06
1.62658e-06,7.56641e-07,-2.99096e-06
1.51963e-06,7.82589e-07,-2.97061e-06
1.50071e-06,7.1716e-07,-2.90605e-06
1.58075e-06,7.38522e-07,-2.9595e-06
1.52916e-06,8.49156e-07,-2.86941e-06
1.40894e-06,9.73441e-07,-2.92571e-06
1.46459e-06,9.56545e-07,-2.90349e-06
1.43087e-06,9.81423e-07,-2.88439e-06
1.43239e-06,1.06478e-06,-2.8672e-06
1.49643e-06,1.03864e-06,-2.95228e-06
1.56313e-06,1.0155e-06,-2.83329e-06
1.60434e-06,9.73988e-07,-2.88107e-06
1.66184e-06,1.02923e-06,-2.76251e-06
1.60702e-06,1.08921e-06,-2.7263e-06
1.66422e-06,1.06943e-06,-2.72009e-06
1.77499e-06,1.10792e-06,-2.65603e-06
1.81307e-06,1.10536e-06,-2.5724e-06
1.85097e-06,1.20535e-06,-2.44266e-06
1.89677e-06,1.22113e-06,-2.42265e-06
1.89547e-06,1.08257e-06,-2.42049e-06
1.87091e-06,1.07097e-06,-2.48408e-06
1.90536e-06,1.05544e-06,-2.4401e-06
1.86782e-06,1.13286e-06,-2.47968e-06
1.75219e-06,1.13739e-06,-2.47483e-06
1.85826e-06,1.07312e-06,-2.43486e-06
1.78702e-06,1.11304e-06,-2.5092e-06
1.84534e-06,9.8838e-07,-2.48054e-06
1.90607e-06,9.47907e-07,-2.48939e-06
1.89574e-06,9.08229e-07,-2.48385e-06
1.97899e-06,9.19177e-07,-2.43472e-06
1.92582e-06,9.53626e-07,-2.3302e-06
1.86942e-06,9.80912e-07,-2.32757e-06
1.86703e-06,8.57369e-07,-2.41471e-06
1.81264e-06,8.86496e-07,-2.31915e-06
1.76872e-06,8.04431e-07,-2.31556e-06
1.74133e-06,7.82381e-07,-2.28537e-06
1.72427e-06,6.88214e-07,-2.2904e-06
1.64436e-06,7.43988e-07,-2.36175e-06
1.70449e-06,7.22411e-07,-2.46023e-06
1.67868e-06,7.56023e-07,-2.49825e-06
1.64366e-06,8.02978e-07,-2.50202e-06
1.75345e-06,9.69681e-07,-2.52922e-06
1.71799e-06,9.50057e-07,-2.60932e-06
1.68944e-06,1.01425e-06,-2.5775e-06
1.63659e-06,1.05825e-06,-2.48377e-06
1.51867e-06,1.05162e-06,-2.47087e-06
1.55167e-06,9.6565e-07,-2.29759e-06
1.44313e-06,1.00848e-06,-2.33188e-06
1.42561e-06,1.05414e-06,-2.26657e-06
1.49773e-06,9.53996e-07,-2.22304e-06
1.42367e-06,9.26672e-07,-2.2834e-06
1.4022e-06,9.34125e-07,-2.23052e-06
1.51554e-06,8.91438e-07,-2.20433e-06
1.47436e-06,9.84398e-07,-2.2413e-06
1.46239e-06,9.9991e-07,-2.31859e-06
1.36255e-06,9.98947e-07,-2.34584e-06
1.38576e-06,1.0512e-06,-2.35554e-06
1.50319e-06,1.13485e-06,-2.32573e-06
1.51791e-06,1.19439e-06,-2.21245e-06
1.44924e-06,1.12982e-06,-2.12773e-06
1.42842e-06,1.06957e-06,-2.11114e-06
1.34583e-06,1.16005e-06,-2.0832e-06
1.37828e-06,1.1508e-06,-2.07937e-06
1.32416e-06,9.63685e-07,-2.20508e-06
1.3768e-06,9.62115e-07,-2.21943e-06
1.30611e-06,9.07907e-07,-2.22775e-06
1.31275e-06,7.37873e-07,-2.21483e-06
1.28068e-06,8.07931e-07,-2.28253e-06
1.33091e-06,8.88281e-07,-2.21992e-06
1.26382e-06,8.46516e-07,-2.22768e-06
1.20453e-06,7.91635e-07,-2.25771e-06
1.29132e-06,7.66902e-07,-2.39954e-06
1.34691e-06,8.6648e-07,-2.40531e-06
1.37111e-06,7.74474e-07,-2.44705e-06
1.3399e-06,7.86303e-07,-2.41158e-06
1.30831e-06,7.20058e-07,-2.38074e-06
1.26831e-06,6.11755e-07,-2.36062e-06
1.1857e-06,7.13163e-07,-2.32348e-06
1.15786e-06,7.29636e-07,-2.33228e-06
1.2833e-06,7.92446e-07,-2.4229e-06
1.32736e-06,7.25778e-07,-2.5319e-06
1.27318e-06,6.88734e-07,-2.57399e-06
1.30231e-06,6.70791e-07,-2.52795e-06
1.38436e-06,6.13173e-07,-2.3967e-06
1.43555e-06,5.7262e-07,-2.37672e-06
1.43937e-06,6.51643e-07,-2.41084e-06
1.50408e-06,6.93241e-07,-2.48691e-06
1.65217e-06,6.86407e-07,-2.5076e-06
1.77491e-06,7.22981e-07,-2.56216e-06
1.83127e-06,7.87602e-07,-2.56107e-06
1.75991e-06,6.93932e-07,-2.63236e-06
1.81017e-06,7.76541e-07,-2.61298e-06
1.78735e-06,9.33399e-07,-2.58755e-06
1.82562e-06,8.30719e-07,-2.59294e-06
1.9749e-06,7.49339e-07,-2.59484e-06
1.9962e-06,7.41984e-07,-2.47169e-06
1.94472e-06,7.39933e-07,-2.47685e-06
1.80867e-06,7.13113e-07,-2.48715e-06
1.79285e-06,6.18094e-07,-2.50678e-06
1.76695e-06,6.54809e-07,-2.45557e-06
1.79992e-06,6.97235e-07,-2.44588e-06
1.66337e-06,7.72938e-07,-2.52394e-06
1.68493e-06,7.63213e-07,-2.47955e-06
1.80105e-06,8.19932e-07,-2.49069e-06
1.81202e-06,7.63558e-07,-2.55961e-06
1.82195e-06,7.40183e-07,-2.4032e-06
1.86844e-06,8.22148e-07,-2.46976e-06
1.8804e-06,8.37908e-07,-2.37895e-06
1.88096e-06,8.87337e-07,-2.40009e-06
1.83446e-06,9.48153e-07,-2.43622e-06
1.90007e-06,8.8745e-07,-2.41323e-06
1.77453e-06,9.41334e-07,-2.49083e-06
1.7377e-06,9.80675e-07,-2.54379e-06
1.76975e-06,1.05184e-06,-2.63261e-06
1.79736e-06,1.06037e-06,-2.66332e-06
1.87177e-06,1.06226e-06,-2.62643e-06
1.9152e-06,1.11598e-06,-2.45973e-06
1.91843e-06,1.11491e-06,-2.37188e-06
1.88157e-06,1.00196e-06,-2.29838e-06
1.87241e-06,1.00395e-06,-2.27816e-06
1.88866e-06,1.07045e-06,-2.16204e-06
1.95122e-06,1.0776e-06,-2.19143e-06
2.01533e-06,1.05507e-06,-2.21588e-06
2.01549e-06,1.12304e-06,-2.25222e-06
2.1096e-06,1.25781e-06,-2.34308e-06
2.03384e-06,1.33384e-06,-2.33051e-06
2.04631e-06,1.45705e-06,-2.37733e-06
2.0491e-06,1.36311e-06,-2.39841e-06
2.14787e-06,1.45705e-06,-2.37738e-06
2.11564e-06,1.45702e-06,-2.33793e-06
2.08046e-06,1.49776e-06,-2.34239e-06
2.22466e-06,1.46845e-06,-2.32485e-06
2.22498e-06,1.59275e-06,-2.43175e-06
2.26068e-06,1.62851e-06,-2.32444e-06
2.22467e-06,1.66323e-06,-2.32577e-06
2.21398e-06,1.72972e-06,-2.38834e-06
2.10447e-06,1.66532e-06,-2.29282e-06
2.20032e-06,1.71412e-06,-2.24008e-06
2.2175e-06,1.82115e-06,-2.2782e-06
2.20846e-06,1.93901e-06,-2.3279e-06
2.23134e-06,1.89554e-06,-2.39169e-06
2.14532e-06,1.8886e-06,-2.35982e-06
2.24415e-06,1.88557e-06,-2.42101e-06
2.29177e-06,2.01475e-06,-2.51788e-06
2.26781e-06,2.04229e-06,-2.46914e-06
2.40958e-06,2.04316e-06,-2.43848e-06
2.46928e-06,2.00732e-06,-2.39104e-06
2.6366e-06,1.93277e-06,-2.36954e-06
2.54709e-06,1.97434e-06,-2.2982e-06
2.61224e-06,2.02307e-06,-2.35868e-06
2.61799e-06,1.96179e-06,-2.4485e-06
2.53835e-06,1.95789e-06,-2.38642e-06
2.62659e-06,1.99999e-06,-2.43748e-06
2.62758e-06,1.915e-06,-2.40537e-06
2.57579e-06,1.96358e-06,-2.44061e-06
2.56623e-06,1.99046e-06,-2.51808e-06
2.65864e-06,2.02839e-06,-2.48365e-06
2.66123e-06,2.05945e-06,-2.4762e-06
2.71351e-06,2.10063e-06,-2.62138e-06
2.78377e-06,2.04414e-06,-2.71656e-06
2.8246e-06,2.04311e-06,-2.69017e-06
2.76551e-06,2.0805e-06,-2.63526e-06
2.829e-06,2.16488e-06,-2.67254e-06
2.72371e-06,2.12237e-06,-2.6913e-06
2.66218e-06,2.1044e-06,-2.62205e-06
2.60806e-06,2.08833e-06,-2.69461e-06
2.64922e-06,2.16213e-06,-2.71267e-06
2.71301e-06,2.13255e-06,-2.73737e-06
2.75058e-06,2.22512e-06,-2.75973e-06
2.81798e-06,2.12954e-06,-2.73366e-06
2.87156e-06,2.11978e-06,-2.74297e-06
2.82197e-06,2.05228e-06,-2.80674e-06
2.6617e-06,1.97565e-06,-2.88605e-06
2.59525e-06,1.98926e-06,-2.93071e-06
2.58128e-06,2.00143e-06,-3.01831e-06
2.52037e-06,1.90462e-06,-3.11362e-06
2.51275e-06,1.83852e-06,-3.13877e-06
2.57409e-06,1.90486e-06,-3.05396e-06
2.48275e-06,1.82304e-06,-3.10174e-06
2.50362e-06,1.77806e-06,-3.13272e-06
2.56881e-06,1.91121e-06,-3.06629e-06
2.54145e-06,1.95835e-06,-3.05798e-06
2.46423e-06,1.92972e-06,-3.04156e-06
2.5465e-06,1.99838e-06,-3.01666e-06
2.57287e-06,1.99086e-06,-2.9745e-06
2.59104e-06,1.91525e-06,-2.96913e-06
2.65746e-06,1.99476e-06,-2.99417e-06
2.6461e-06,2.11165e-06,-2.95306e-06
2.62893e-06,2.13844e-06,-3.03387e-06
2.73217e-06,2.12659e-06,-3.10159e-06
2.71266e-06,2.16539e-06,-3.05543e-06
2.6049e-06,2.10551e-06,-3.08889e-06
2.62067e-06,2.11713e-06,-3.0027e-06
2.77764e-06,2.07977e-06,-3.00771e-06
2.76398e-06,2.04928e-06,-3.01975e-06
2.82472e-06,1.92658e-06,-2.87915e-06
2.84836e-06,1.96223e-06,-2.93611e-06
2.79493e-06,1.89946e-06,-2.92744e-06
2.69575e-06,1.86418e-06,-2.91752e-06
2.55352e-06,1.8471e-06,-2.90103e-06
2.58374e-06,1.86652e-06,-2.81369e-06
2.63771e-06,1.93234e-06,-2.86491e-06
2.74544e-06,1.94643e-06,-2.81893e-06
2.72135e-06,2.00194e-06,-2.84462e-06
2.67047e-06,1.96793e-06,-3.04638e-06
2.53735e-06,2.04318e-06,-3.01996e-06
2.5718e-06,2.05985e-06,-3.00771e-06
2.51041e-06,2.12032e-06,-2.91828e-06
2.55313e-06,2.10102e-06,-2.92755e-06
2.50478e-06,2.01136e-06,-2.80188e-06
2.4642e-06,2.04236e-06,-2.78576e-06
2.50356e-06,2.11253e-06,-2.79403e-06
2.47851e-06,2.25141e-06,-2.73335e-06
2.36937e-06,2.27045e-06,-2.74715e-06
2.21917e-06,2.23138e-06,-2.72052e-06
2.16295e-06,2.18807e-06,-2.65179e-06
2.13453e-06,1.99907e-06,-2.66981e-06
2.18885e-06,2.03737e-06,-2.74567e-06
2.15782e-06,2.10167e-06,-2.73207e-06
2.21544e-06,2.15243e-06,-2.64309e-06
2.20202e-06,2.11741e-06,-2.69168e-06
2.19992e-06,2.19391e-06,-2.68774e-06
2.27898e-06,2.16767e-06,-2.69762e-06
2.21021e-06,2.18392e-06,-2.63115e-06
2.16859e-06,2.20964e-06,-2.72359e-06
2.14731e-06,2.28264e-06,-2.7048e-06
2.07756e-06,2.34801e-06,-2.63245e-06
2.07918e-06,2.37726e-06,-2.69232e-06
2.01091e-06,2.38895e-06,-2.70617e-06
1.90848e-06,2.39976e-06,-2.71121e-06
1.91579e-06,2.45901e-06,-2.76009e-06
1.8815e-06,2.40168e-06,-2.78444e-06
1.8925e-06,2.34438e-06,-2.77911e-06
1.82041e-06,2.33723e-06,-2.73111e-06
1.75917e-06,2.4321e-06,-2.69872e-06
1.74227e-06,2.45364e-06,-2.67806e-06
1.71821e-06,2.44042e-06,-2.67678e-06
1.72367e-06,2.4959e-06,-2.71479e-06
1.60118e-06,2.56998e-06,-2.72272e-06
1.60675e-06,2.47655e-06,-2.72981e-06
1.57638e-06,2.43239e-06,-2.73363e-06
1.52501e-06,2.34341e-06,-2.78265e-06
1.57917e-06,2.33084e-06,-2.88793e-06
1.6469e-06,2.21403e-06,-3.03734e-06
1.51737e-06,2.18829e-06,-2.9555e-06
1.51433e-06,2.06592e-06,-2.99135e-06
1.51431e-06,2.01571e-06,-2.98887e-06
1.50687e-06,1.97078e-06,-3.04049e-06
1.50953e-06,1.92098e-06,-3.09501e-06
1.60142e-06,1.89731e-06,-3.01111e-06
1.55788e-06,1.86865e-06,-3.07144e-06
1.52827e-06,1.97446e-06,-3.22484e-06
1.50761e-06,1.87761e-06,-3.24867e-06
1.5818e-06,1.9092e-06,-3.27539e-06
1.66317e-06,1.97533e-06,-3.1897e-06
1.65576e-06,1.897e-06,-3.16903e-06
1.55303e-06,1.96054e-06,-3.17948e-06
1.53883e-06,1.9374e-06,-3.22766e-06
1.41804e-06,2.00223e-06,-3.24564e-06
1.39793e-06,1.95884e-06,-3.20479e-06
1.42023e-06,1.94362e-06,-3.14592e-06
1.39122e-06,1.98088e-06,-3.30362e-06
1.4736e-06,1.94111e-06,-3.3262e-06
1.40168e-06,2.04038e-06,-3.33841e-06
1.37299e-06,2.00878e-06,-3.37234e-06
1.41388e-06,2.04216e-06,-3.26407e-06
1.34781e-06,1.94584e-06,-3.2914e-06
1.23505e-06,1.96709e-06,-3.25819e-06
1.15499e-06,2.04673e-06,-3.1675e-06
1.15605e-06,2.01857e-06,-3.15102e-06
1.12929e-06,2.08168e-06,-3.14351e-06
1.0695e-06,2.07919e-06,-3.04707e-06
1.03871e-06,2.03885e-06,-3.08422e-06
1.10603e-06,1.86809e-06,-3.0865e-06
1.06119e-06,1.89198e-06,-3.0165e-06
1.08948e-06,1.84577e-06,-3.00889e-06
1.14826e-06,1.77879e-06,-2.97522e-06
1.22161e-06,1.78431e-06,-3.12664e-06
1.10112e-06,1.72624e-06,-3.16631e-06
1.18223e-06,1.76125e-06,-3.22016e-06
1.15407e-06,1.76205e-06,-3.16328e-06
1.175e-06,1.8789e-06,-3.17046e-06
1.06567e-06,1.83484e-06,-3.13663e-06
1.15988e-06,1.86419e-06,-2.99909e-06
1.19833e-06,1.87539e-06,-2.92535e-06
1.24314e-06,1.85551e-06,-2.95465e-06
1.10418e-06,1.79303e-06,-2.99886e-06
1.09153e-06,1.72074e-06,-2.96083e-06
1.06873e-06,1.69722e-06,-3.17306e-06
1.18776e-06,1.69151e-06,-3.12082e-06
1.19302e-06,1.70223e-06,-3.01827e-06
1.20373e-06,1.75966e-06,-3.01663e-06
1.262e-06,1.76246e-06,-2.99868e-06
1.22995e-06,1.70827e-06,-3.03128e-06
1.2323e-06,1.71858e-06,-3.02136e-06
1.22978e-06,1.70611e-06,-2.87475e-06
1.31881e-06,1.76338e-06,-2.85802e-06
1.33454e-06,1.85994e-06,-2.8716e-06
1.33483e-06,1.88403e-06,-2.79321e-06
1.39923e-06,1.97232e-06,-2.73698e-06
1.34481e-06,1.92516e-06,-2.7813e-06
1.32383e-06,2.01828e-06,-2.72575e-06
1.29283e-06,1.92311e-06,-2.71624e-06
1.32931e-06,1.86816e-06,-2.72111e-06
1.30883e-06,1.82149e-06,-2.80469e-06
1.31736e-06,1.81219e-06,-2.83448e-06
1.27657e-06,1.85434e-06,-2.85528e-06
1.37497e-06,1.85074e-06,-2.79216e-06
1.33078e-06,1.80855e-06,-2.70031e-06
1.27969e-06,1.8027e-06,-2.61692e-06
1.22866e-06,1.8233e-06,-2.55796e-06
1.22169e-06,1.85299e-06,-2.53143e-06
1.1681e-06,1.80442e-06,-2.52373e-06
1.13652e-06,1.70616e-06,-2.61789e-06
1.17582e-06,1.80588e-06,-2.64496e-06
1.08863e-06,1.81012e-06,-2.70948e-06
1.08072e-06,1.83726e-06,-2.73067e-06
1.20245e-06,1.81513e-06,-2.71128e-06
1.14871e-06,1.77384e-06,-2.75175e-06
1.04406e-06,1.71553e-06,-2.74326e-06
1.03279e-06,1.74725e-06,-2.65882e-06
1.06452e-06,1.75492e-06,-2.71687e-06
1.02526e-06,1.68088e-06,-2.65492e-06
1.07212e-06,1.69665e-06,-2.59573e-06
1.05195e-06,1.74481e-06,-2.53417e-06
9.80035e-07,1.73809e-06,-2.51687e-06
9.4983e-07,1.75025e-06,-2.39056e-06
9.53589e-07,1.68698e-06,-2.34205e-06
9.92954e-07,1.70678e-06,-2.2922e-06
9.90921e-07,1.65884e-06,-2.28424e-06
9.46936e-07,1.73635e-06,-2.39694e-06
9.59871e-07,1.86093e-06,-2.38941e-06
9.03709e-07,1.9621e-06,-2.36197e-06
8.3209e-07,1.97513e-06,-2.44576e-06
8.20937e-07,2.10028e-06,-2.39043e-06
7.87616e-07,2.25103e-06,-2.44882e-06
7.93702e-07,2.24936e-06,-2.45214e-06
8.6996e-07,2.19202e-06,-2.3918e-06
8.55949e-07,2.11586e-06,-2.31951e-06
8.00237e-07,2.12903e-06,-2.29107e-06
8.4164e-07,2.18273e-06,-2.21662e-06
7.87761e-07,2.21045e-06,-2.20402e-06
7.93128e-07,2.24388e-06,-2.26495e-06
7.48314e-07,2.33336e-06,-2.1627e-06
7.92586e-07,2.28316e-06,-2.13457e-06
7.47541e-07,2.37724e-06,-2.12901e-06
7.22281e-07,2.31687e-06,-2.06273e-06
6.0571e-07,2.30757e-06,-2.04099e-06
5.78228e-07,2.43757e-06,-2.02394e-06
5.78344e-07,2.48133e-06,-2.04003e-06
4.78857e-07,2.48466e-06,-2.12158e-06
4.72528e-07,2.48601e-06,-2.10741e-06
5.06896e-07,2.34106e-06,-2.19421e-06
4.88869e-07,2.28376e-06,-2.14599e-06
5.37273e-07,2.29561e-06,-2.14684e-06
5.45271e-07,2.3144e-06,-2.13491e-06
5.89372e-07,2.24865e-06,-2.04827e-06
6.02613e-07,2.35412e-06,-2.11376e-06
7.1392e-07,2.35271e-06,-2.20817e-06
